1.1.1	Now we shall explain the application of the rules of this Veda.
6.13.8	"You are our Agni, knowing Varuna's (ways), thus (they say) when the two (cows) are standing still, they put their feet in the water. 'Salutation to Varuna, the noose of Varuna is bound.'
6.13.9	Then they rinse their mouths: 'You are the rinsing after eating, you are the rinsing after having eaten, you are the rinse after eating is done.'
6.13.10	They spit out with the first (verse), and they speak with the other two.
6.13.11	Then having sipped water, they say: "May the waters, our mothers, purify us. May these waters flow with the friendly waters and plants."
6.13.12	The uninitiated should sprinkle themselves with this (verse).
6.13.13	The Unnetr carries them.
6.13.14	The Uddhatar recites the verse, "O Uddhatar, lead us, lead us to prosperity, lead us to the highest heaven." They recite while being led.
6.13.15	"We have risen above darkness," they recite while rising.
6.13.16	From here onwards, they stand together with the recitation of the Hridayashula.
6.13.17	Those who have completed their rites stand together with the Santhajapa.
6.14.1	They perform the Garhapatya and Udayaniya rites.
6.14.2	That is the Pravargya.
6.14.3	The Pathya is the best of the oblations with ghee.
6.14.4	The Yajya and Anuvakya are reversed.
6.14.5	Those who perform the Pravargya should do so.
6.14.6	The Sannayya is performed according to the prescribed procedure.
6.14.7	When the Anubandhya is completed, the Maitravaruni performs.
6.14.8	Some perform it in the assembly.
6.14.9	Some perform on the northern altar.
6.14.10	When the omentum has been offered, having performed the Agnisomiya sacrifice with the Ekadashina rite, they proceed to the Garhapatya with the animal dedicated to Tvashtri.
6.14.11	Having sprinkled it with ghee and set fire to it, they release it for non-return.
6.14.12	If the Adhvaryus were to conclude with ghee, the Hotri should do likewise.
6.14.13	The instructions are as in the Saman-chanting.
6.14.14	The animal is the same as the oblation.
6.14.15	If they were to offer the animal sacrifice and the oblations of the evening and morning meal in succession, then the oblations would be Dhātā, Anumati, Rāka, Sinīvālī and Kuhu.
6.14.16-17	May Dhatr, the bestower, grant to the worshipper long life, the eastern one, the imperishable. We have understood the good counsel of the god, the possessor of strength. Dhatr rules over the creatures and wealth. Dhatr has created this entire world. Dhatr sees the fields with unblinking eyes. One should offer oblation to Dhatr, with ghee, saying, "This is to be offered to Dhatr." If the goddesses are the sun, heaven, dawn, the cow, and the earth,
6.14.18	"May Purandhi come to us" (RV 10.10.1) are two verses. "You, O Goddess, with your rays, bring the cattle to be nourished. They do not reach the one who is greedy, the one who is envious. The thief does not harm them. The firm ones among the mountains, even the trees, are here."
6.14.19	In the case of not getting cattle, the Maitrāvaruṇa's Payasyā is to be recited in the place of the Anūbandhyā.
6.14.20	From the offering of clarified butter to the end of the Vājina.
6.14.21	The performers of the sacrifice should consume the Vājina (oblation).
6.14.22	All are initiated.
6.14.23	All who have risen from initiation, having separately piled up the fires, having churned the fires for the gods towards the north, they perform the Udasaniya sacrifice.
6.14.24	The repetition is without modification.
7.1.1	Of the sacrifices.
7.1.2	The initiation and Upasads have been described.
7.1.3	By this day the Sutyas are completed.
7.1.4	The Prātar-anuvaakā and the Udavasaniyas are the last ones.
7.1.5	The others are upto the Patnīsaṃyājas.
7.1.6	In the case of the Drapsaprasana, Saṃghavīsa and Visarjana, the last one alone is performed.
7.1.7	The Dhruvas are the last of the Sastras.
7.1.8	The Suktas are performed in the places of Suktas where they are not lost.
7.1.9	The arrangement is according to the deities.
7.1.10	The Tṛcas are at the beginning.
7.1.11-13	The Abhyasa and Atipraisa are performed on the first day of the month, with the forms of all the deities being worshipped. On the last day of the month (i.e., the full moon day), after reciting the Paridhananiya Sastra, one should recite the last word twice and then recite the Tarksya mantra, which is the first of the Niskevalya Sutras, saying "Tyam U Su Vajinam Devajootham".
7.1.14	We offer Soma to Jātavedas, to Agni and Maruts, to the Jātavedasa gods.
7.1.15	The Hotrkaras recite the Ārambhaṇīya verses on the second and subsequent days, saying, "The crops are ready, the crops are ready."
7.1.16	All these verses are recited everywhere, except on the last day.
7.1.17	The optional verses are recited in the middle of the Agniṣṭoma days.
7.1.18	Or in the Agniṣṭomāyana rites.
7.1.19	The Kautsa school says that the other rites are optional, because they are mentioned in the context of the compulsory rites.
7.1.20	Gautama says that the rites of the Hotṛ are compulsory, because they are performed in the context of a collective rite and because the word "acyuta" is used.
7.1.21	Gāṇḍa-gāri says that the rites for the Hotr are also compulsory, because they belong to the Sattra rites.
7.1.22	In the case of the Prāgātha, Tṛc and Sūkta, one should recite the Ekāha (Sūkta).
7.2.1	In the twenty-fourth (Sūkta), the Hotr is born. This is the Ajya (Sūkta)
7.2.2	"O Mitra-Varuna, we invoke Mitra, we call Mitra, the pure-minded. This is your Mitra-Varuna. The great one is indeed there. The sun has risen for you." These are the six Stotriya Sūktas of Mitra-Varuna.
7.2.3	Come, for your songs are most charming. The bards have sung to Indra. You are united with Indra. You have come to your own abode. One verse. Two verses. Indra and Dadhici, rising with his strength, broke through all the enemies. The Brahmanas chant this.
7.2.4	Indra-Agni, come to the pressed (Soma). To Indra-Agni be great praise. To whomsoever this belongs, to you both, O Indra-Agni. You two are young, you are the priests of this sacrifice. Thus says the Praisa.
7.2.5	He who is praised in them is the Stotriya.
7.2.6	He who will be praised tomorrow is the Anurupya.
7.2.7	The day which is the next to the one on which the Stotra is recited, is the Anurūpa day. If all the days are not Anurūpa, then the days which are the next to the six days are Anurūpa.
7.2.8	If so, then the day which is the first of the six days is Anurūpa
7.2.9	And the last day also.
7.2.10	Having chanted the Ārambhaṇīya hymns, they should pour out the remaining Soma for the Caturvimśa, Mahāvrat, Abhijit, Viśvajit and Viṣuva sacrifices.
7.2.11	In all the Stotras and all the Prsthas.
7.2.12	The verse "The sun has risen above the pouring down, it has passed through the sky, the dog and the horse, the one who pours Soma" is the final verse of the Praisa.
7.2.13	The Maitrāvaruṇa's six-day Stotra is the final one with the verses of the Praisa as the last.
7.2.14	One should perform the rite of the deity in the place of the previous one.
7.2.15	If there is another calamity, one should recite the three verses of the Sūkta without interruption. One should recite twice in the same seat.
7.2.16	If one recites the Mahāvālabhid, one should recite from the beginning or from the Anurūpa verses. The Trikas should be recited in the Gāyatrī meter.
7.2.17	The Maitrāvaruṇa recites the verse, "He who embraces with his arms," and the Brāhmaṇācchaṃsin recites the verse "Indra and Upamant," and the Āchāvāka recites the verse "They are the bearers of the middle."
7.3.1	In the Marutvatīya Sāman, the Brahmanaspati recites the verse beginning with "Rise, O Brahmanaspati," and the Brahmanaspatiya Sāman recites the verse starting with "The two eternal ones."
7.3.2	O Indra, sing to the great one, Sudasa, the chariot. Thus the Marutvatīya verses. From the upward-moving Nitya.
7.3.3	"With "By what good" one should recite the Marutvatya verses at the beginning of the Sukta."
7.3.4	Thus the Prastara verses should be repeated again and again on each day in the Prsthya and Abhipaga.
7.3.5	One by one of the Brahmanaspatya verses.
7.3.6	Thus of the Marutvatlya verses.
7.3.7	Dhruva, Indra-nihava.
7.3.8	Dhayyas.
7.3.9	Brihat, Prstham.
7.3.10	Rathantara.
7.3.11	If either of these is not performed, one should recite the Yoni.
7.3.12	Of Vairupa, Vaireja, Sakvara and Raivata.
7.3.13	The Yonis of the Prsthya Stotriyas.
7.3.14	Half verses.
7.3.15	Their arrangement is daily.
7.3.16	Above them are the Samagatha
7.3.17	The Rathantara has been described.
7.3.18	The Brihat is heard in both ways.
7.3.19	O Indra, you are the refuge in three places. O Indra, in your impetuousness, I am yours. You are the one who protects from evil. The Sadvipadi praises you. The other verses praise Indra, the deity.
7.3.20	Each day, the Prsthya is sung separately.
7.3.21	Then he should recite the Puroruk verse before the Sukta.
7.3.22	The Ukthapatra and the Antaratirya cups are consumed in the Nishkevalya.
7.3.23	The consumption of the oblations is a constant practice.
7.3.24	Those who consume with the Sodashapatra.
7.4.1	Of the Hotrakas.
7.4.2	What wondrous thing has happened to us? What is it that you have done for us? Do not be angry with us for what these people have done. The Stotriya Anurupas are the verses of the Maitravaruna priest.
7.4.3	That your strong one, the subduer of foes, that we may approach you, O Indra, for great strength. We have approached you, O Indra the giver of wealth, the giver of wealth who is well-known. Who among us, O Indra, knows you, the giver of strength, the conqueror of all foes? Him Indra, the man, I invoke. "O Indra, who has given you strength, two have increased Indra for the sake of intoxication. He has given us the giver of good form for the sake of protection. The most powerful one for the sake of help." They are like the sun. You are the great sun. You have risen with a shining form. You have risen, the most sweet one. You, O Indra, in your impetuousness. You, O glorious Indra. You, O best Indra, give us the highest will. You, O most excellent Indra, give us what is best. To you, O Indra. A thousand, a hundred. You, O sun, have risen. Thus the Brahmanas chant.
7.4.4	The trees, with their wealth of fruit, are eager to serve you. We, the men of the day, are eager to do so. We are the men of the Day. He who is the king of the people, he who is the destroyer of the enemy, the destroyer of the people, the sweet one, is thus the one who is the most distant. Thus indeed is Soma the one who is inebriated. When you, O Indra, the hundred-armed one, are inebriated, both the worlds are inebriate. No one can overcome you by his deeds. The great ones, the mountains, hear both your words. Be gracious, O Purandara. Never have you been stingy. Never have you let go. When we are afraid of you, O Indra. Like a cow that has been driven away. When you, Indra, are in the east, like a cow that has driven away. Thus says the Prashāstar.
