1.1.1	We shall explain the sacrifice.
9.10.12	"This is sweet, this is honey" - thus when this is being praised, the Udgātṛ responds with "Mada, Moḍa, Moḍa" - the Udgātā responds with "Moḍa, Moḷa, Moḍā" - the Pratihartṛ responds with "Moḷa, Moḷā, Moḷa" - the Pratihāṛtṛ responds with "Modā, Modā, Modā" - the Siddha responds with "Modī, Modī, Modī" - the Prāṇī responds with "Modū, Modū, Modū" - the Prātiharī responds with "Modi, Modi, Modi" - the Prātīhāṛī responds with "Modi, Modi, Modi".
9.10.13	The Pratiprasthātṛ recites the Dhruva with "You are the existence, do you sustain the existence."
9.10.14	He takes it up with the formula, "I take thee with the heaven and earth."
9.10.15	He moves it from its firm position with the formula, “May the Viśve Devas, the Vaiśvānara ones, move thee."
9.10.16	He carries it with the formula, "May the gods be firm in heaven, the birds in the atmosphere.
9.10.17	"Thou carriest Soma to Dhruva with the oblation of Dhruva." Having taken the Dhruva cup, he pours it into the Hotṛ cup. When the Paridhānīya cup is being filled up, he takes it once.
9.11.1	At the middle or at the end.
9.11.2	Having taken the cup, the Adhvaryu takes the Hotṛ cup and instructs the Camasādhvaryus, "Recite the Uktha of the Soma cups."
9.11.3	The eating of the cups has been explained.
9.11.4	The eating of all (cups) does not take place at the Apāyanasadana.
9.11.5	From the words "Agni d, bring the sacrificial embers" onwards, he undertakes the ritual of the Paśu.
9.11.6	He does not offer the Svara at the end of the Anūyājās. If there is an Anūbandhyā, they do not perform with the Heart-stick.
9.11.7	When the enclosing sticks have been thrown, they move around with the sprinkling of the Soma and the carrying of the Soma.
9.11.8	"The Unnetr takes up the entire Āgrayana Soma in the Dronakalaśa with the formula, "Thou art taken with the Upāṁśu formula; thou art Hariyajana, thou art Hariyajanā."
9.11.9	Having sprinkled it with many grains, he does not place it.
9.11.10	Having placed the head on the ground, having gone out, he says, "Recite to Indra Harivata; recite to Indra Harivāta, let us proceed." Having ordered thus, he says, “Recite to the Soma-offerings with grains; let us proceed to the Soma-offering with grains."
9.11.11	Having recited thus, having uttered "Vasat" and "Anuvasat", having offered, he takes the oblation.
9.11.12	All of them, having divided it equally, having offered the Upasad-oblation, they eat the Dhānas, saying, "O Soma, the god, do thou be the knower of the mind."
9.11.13	They eat the Dhāņas, having sprinkled them, having broken them, having made the Dhānas low, having removed the Dhānas.
9.11.14	Having filled the Dhānas on the northern altar, they sprinkle them, saying, "May the Dhānas be filled."
9.11.15	At the Āgnīdhra shed they consume the drops of curds with the formula, "I have done for Dadhikrāvan."
9.11.16	Having mixed the remaining curds with water, having sprinkled the Darbha grass, having intensified the juice, having generated the juice, having washed in water, they consume the juice with the formula, “O Soma, the god, this is yours.” Having placed it in the Cātvāla, they place it in the water.
9.11.17	"What has been mine, my own, has become yours." They stand by the Havirdhāna fire with the verse, "What has been yours, your own, has become mine.
9.12.1	This is the expiation for the sin committed by gods, this is the expiation of the sin committed by men, this is the exiatiation for the sin committed for the ancestors, this is the cxpiation for the sin commited by oneself, this is the cxpitation for the sin committed hy others, this is the ecpitation for the sin of sin. Whatever sin I have committed knowingly or unknowingly, this is the cpitation for that sin." So he says, reciting the verse. On the Āhavanīya fire they place the pieces of wood.
9.12.2-3	Both the poets, young, are the lords of truth. O lord of truth, we shall spread out the friendships. They spread out the friendships.
9.12.4	Having spread out the Veda, the Adhvaryu, having taken up the fresh ghee, standing above the Veda, facing upwards, offers nine Samitsya-formulas on the Juhu and Ahavaniya.
9.12.5	If one desires that he may be a deceiver, then standing obliquely with the ladle, silently or bowing down.
9.12.6	This is the third pressing of the poets. He offers when it is settled.
9.12.7	The Prashāstṛ (the chief priest) gives the order to proceed. The Prashāstŕ says, "Proceed." The Prashāstr says, "The third pressing is concluded."
9.13.1	He commences the rites of the Avabhrtha (the final bath).
9.13.2	We shall explain what is done there.
9.13.3	Having placed the fires, having performed the Veda, having strewn the Paristīrṇī grass, having washed the hands, having placed the Olapāraji grass, he places the vessels in their proper places.
9.13.4	He does not offer the Prāṇīta oblations.
9.13.5	At the time of offering, he offers a single-pot oblation to Varuna.
9.13.6	He joins the Yajus with the Utputā verses.
9.13.7	Having applied the Apyalepana paste, he responds to the announcement.
9.13.8	Whatever is left over after the kindling wood, the sacrificial grass, and the union with the wife, he gives away.
9.13.9	Having done whatever is before the taking of clarified butter, having taken it back, he takes the clarified butter from the Garhapatya.
9.13.10	All (the oblations) are taken four times, or twice in the Upabṛt.
9.13.11	Having adorned the cake, he places the Avabhṛtha on the northern shoulder.
9.13.12	The cake, the clarified butter, the Udumbara wood, the fruits of the Adhiṣavaṇa tree, the Rāvara grass, the flour of barley, and whatever is smeared with Soma, except the four Soma-vessels, the Āgrayana vessel, the Ukthya vessel, the Āditya vessel, and the Dhruva vessel.
9.13.13	He offers with the verse, "O Agni, giver of life, accepting the oblation," whichever fire he cooks it in.
9.13.14	When the Avabhṛtha has been performed,
9.13.15	The Prastôtṛ (priest) instructs the chanting of the Sâmans along with his wife. All together chant the concluding part of the Sâman three times.
9.13.16	Having gone to the Càtvâla, they say, "The king Varuna has made a wide (bond).
9.13.17	They go out towards the north between the Càtvàla and the mound.
9.13.18	All the directions are mentioned as the place for the final bath.
9.13.19	Some say that one should not go to the north.
9.13.20	In the middle country, they perform the second Samna at the end of the water, and the third at the end of water.
9.13.21	Seeing the water, they recite the mantra, "O king, may there be a hundred physicians, a thousand."
9.13.22	Standing at the end of水, they recite the verse, "The noose of Varuna is bound."
9.13.23	Having plunged into the water, they stand and perform the Avabhrtha rite.
9.13.24	Having offered the water to the gods in the morning, having poured the spoon-oblation, he instructs the Agnid to rub the water three times.
9.13.25	When the water is rubbed, he throws a grass-blade.
9.13.26	He pours the spoon-oblations with the verse, "Agni's army has entered the water."
9.13.27	The Pravara is given in the same way as in the Upavasatha.
9.14.1	The Pravara is only "Stand".
9.14.2	He offers the Prajaas of the Apalavritti.
9.14.3	He does not bring the Upamant.
9.14.4	The Ajyabhaga is for Varuna.
9.14.5	Having performed with them, he offers to Varuna from the Puronuvakya.
9.14.6	Having cut off the entire Puronuvakyas, he offers to Agni and Varuna in the Svistakrt.
9.14.7	He instructs, "Agni, please be kind to the water."
9.14.8	He offers the Anūyājā to the two Apamāna deities, instructing, "Obeisance to the gods, offer, offer" before the Anūyāja, and "Offer" after it.
9.14.9	This much is done.
9.14.10	Whatever thy dear limbs the press-stone has cut off, the stones have pressed thy limbs, thy dear limbs, well pressed. Join them together, increase them with butter. Let there be no loss. Whatever the press-stone, fallen from the arm, has pressed down, whatever the men have milked with the right hand, may that be increased, may that be joined together. O divine Soma, whatever thy skin they have cut, whatever thy womb, whatever thou hast fallen from thy place, through thy own fault, may that be hidden from us by thee, O Soma. May that join us together in the highest heaven. The body has gone away, having united with the milk. One form becomes another. In that (form) we are invited by thee. May it be with us. May it be for us at the assembly. Of many forms. With four (verses) he offers ghee on the branch of the Udumbara tree. With five, seven, nine, eleven, thirteen.
9.14.11	Having filled the ladle with the rice-gruel, he sprinkles water with the formula, "Thy heart is in the waters."
9.14.12	He consumes the Soma that has been washed in water with the formula "O Soma, thou art the god of the waters." He consumes the Soma that is flowing down with the Avagraha formula or touches it.
9.14.13	They pierce the Avabhrtha with the formula, “O Avabhrtha, O Ni-cankuṇa.”
9.14.14	They stand up with the formula, "O divine waters.
9.14.15	The Sumitrās do not rejoice in that.
9.15.1	The Uddhatar (the leader) is the most powerful, he leads the most intoxicating songs, the Stomas, the conquerors of wealth, the inexhaustible, the winners of wealth, like chariots, like the Kanvas, like the Bhṛgus, like the Sūryas, they have brought the whole world to light. Thus he instructs the Uddhatar.
9.15.2	They come forth, bestowing offspring and radiance, you have sent forth the Rāyas and sacrifices. Follow the Gāyatrī metre. Then may we be fragrant in our homes. The Unnetr (the one who carries the Soma) carries the Hotr and the Yajamāna first.
9.15.3	"The noose of Varuna is loosened." He goes up to the water.
9.15.4	"The noose of Varuna is broken." Having recited this, they go to the water's edge.
9.15.5	Holding the kindling woods of Udumbara.
9.15.6	Reciting the verse, "We have become immortal by Soma from the waters," they approach the Udgātṛ with the higher Goṣṭha in front, waiting for him.
9.15.7	They cleanse themselves in the higher Goṣțha.
9.15.8	They place the kindling woods in the Āhavaniya fire, saying, "May it be kindled, may we kindle it."
9.15.9	The wives stand up, reciting, "We have followed the waters."
9.15.10	Thus the wife stands up, having placed the oblation on the Garhapatya.
9.16.1	The procedure of the Udayanīya Soma sacrifice begins with the eastern pillar.
9.16.2	The procedure for it has been explained in the Prāgīṣa sacrifice.
9.16.3	He prepares the Anūyājā-kindling wood.
9.16.4	In which pot the Prayaṇīya is cooked, in that very pot, with the ladle, it is cooked.
9.16.5	He binds the wife.
9.16.6	If there are no Prayāja offerings, he does not take up clarified butter for the Juhu.
9.16.7	The Prayāja offerings are performed or not performed.
9.16.8	He offers the last oblation to the deity Pathya Svāsti with clarified butter.
9.16.9	He does not place the pot, the ladle and the ladle.
9.16.10	He does not perform the remaining rites for Dhruva.
9.16.11	The Krsna-santisthesa is concluded.
9.16.12	He commences the rites for Anubandhya.
9.16.13	Its Kalpa has been explained with the binding of the sacrificial animal.
9.16.14	He offers the Vasa animal to Mitra-Varuna.
9.16.15	There are three animals: the Vasa animal for Mitra-Varuna, the Bahurupa animal for Visve Dev, the Sitaprstha animal for Brhaspati.
9.16.16	In the middle of the Upāṁśu, he offers to Vaiśvadevya. The Upāṁśus are inaudible and audible. The other two are audible.
